"Volibear","Raise your idols. Huddle beneath your stone trees! Today, I tear them all down."
"Volibear","Many have called to me. Avarosans. Frostguard. Winter's claw. They call no longer..."
"Volibear","In my dreams, I see bones frozen in ice. I wonder... if they are my own."
"Volibear","My blood is of the Vorrijaard, the land before the Freljord."
"Volibear","When my brother gave them fire, they forgot the fire of their own blood."
"Volibear","Darkening clouds. An omen to those who stand against the wild!"
"Volibear","My sisters are gods of ice and salt and ever-winter. And Ornn? A liar."
"Volibear","I am a god. I cannot die. But do I live if I am not in the hearts of warriors?"
"Volibear","I still taste their ancestors... stuck between my teeth."
"Volibear","Your towers will splinter like rotten teeth!"
"Volibear","You? Such a feeble sacrifice."
"Volibear","Your gods are cowards!"
"Volibear","I was uprooting towns when your elders were crawling."
"Volibear","Play at rage, warm-blood. I will taste the fear quivering in your guts."
"Volibear","My sister. Together, we would harness a storm to consume the Freljord!"
"Volibear","Sister. How long can you endure the ice burning in your heart?"
"Volibear","Your war-mothers do not know true war, Ashe."
"Volibear","I knew Avarosa, Ashe. Just as foolish as you."
"Volibear","The heart is strong, Braum. And tastiest after battle."
"Volibear","Braum. You have the lip fur of a lowly cub. Half of it is milk!"
"Volibear","You have no power here young witch."
"Volibear","Boy! ...And beast."
"Volibear","The heart of a child is untamed. Violent in its hope... cruel in its despair..."
"Volibear","You've gone soft, brother. Too much cake."
"Volibear","Brother. You have lost your strongest weapons. They wither, and decay..."
"Volibear","You emerge from your mountain cave, brother. Let us end this."
"Volibear","Ornn. You once denied me your weapons. Now, I no longer need them."
"Volibear","Rengar! I heard of your hunt. And I heard of your failure."
"Volibear","Tell me, Rengar. Do your trophies make you stronger or do they weigh you down?"
"Volibear"," Bristle! Why do you bow to this weak-willed warm-blood?"
"Volibear","Hmm. You think you can be savage Tryndamere?"
"Volibear","What a-what is that? A cub?"
"Volibear","Do you have something against bears old man?"
"Volibear","Weakling!"
"Volibear","Coward!"
"Volibear","Show me your baby fangs again. How dear."
"Volibear","Live for a few centuries and you will try everything at least once."
"Volibear","It is better than staring at dirt."
"Volibear","The first river was a river of blood! What has my brother been telling you?"
"Volibear","Your shrines will fall!"
"Volibear","I will not be forgotten!"
"Volibear","Weakling!"
"Volibear","Vol dusk skaar!"
"Volibear","Vol kau fera!"
"Volibear","I roar, you bow."
"Volibear","Storm devour you!"
"Volibear","Torn to bone!"
"Volibear","Bleed, offering!"
"Volibear","I run. I tear!"
"Volibear","You cannot kill a storm."
"Volibear","Rolling thunder."
"Volibear","Nothing but meat."
"Volibear","You mean to kill me?"
"Volibear","You cannot tame lightning."
"Volibear","I am Valhir."
"Volibear","Blood, hahahaha, always tastes the same."
"Volibear","Ever-winter take you."
"Volibear","Tremble at my roar!"
"Volibear","Truth lurks in a warm-blood's guts."
"Volibear","Your gods fear me."
"Volibear","Break them open."
"Volibear","Skulls, spines always crunch."
"Volibear","So frail."
"Volibear","A thousand scars. What is one more?"
"Volibear","The ground is sown in blood."
"Volibear","Tearing flesh!"
"Volibear","All will crumble!"
"Volibear","Storm unleashed!"
"Volibear","Vrestrom consume you!"
"Volibear","I am the storm!"
"Volibear","So must it be."
"Volibear","I feast on your heart."
"Volibear","Blood. The way of the land."
"Volibear","Such a death. Far greater than your life."
"Volibear","A feast for the Earth."
"Volibear","Your lies feed the soil."
"Volibear","Another coward dies."
"Volibear","My sister. May you return on swift wings."
"Volibear","Oh, brother. Your forge is empty and cold."
"Volibear","Ornn's blood on my claws. Surely, there was a reason. Surely, this is just..."
"Volibear","I unmake your shrines!"
"Volibear","Down with false idols!"
"Volibear","Nothing but rubble!"
"Volibear","Beneath this stone I sense no wild."
"Volibear","I hear them calling Valhir. The Vrestrom answers!"
"Volibear","Sky calls to me!"
"Volibear","The storm gathers, and I enter sky!"
"Volibear","Storms dance upon the soil."
"Volibear","Born in war I fall... in war."
"Volibear","I... do... not... die!"
"Volibear","Whose heart calls the storm?"
"Volibear","A god cannot die."
"Volibear","I rise wreathed in lightning!"
"Volibear","A fool and his head are soon parted"
"Volibear","A fool and his money are easily parted"
